Date,occur_time,poss_date,poss_time,MaxOfnum_victims,Avg Day,UC2 Literal,neighborhood,x,y
4/20/17,23:00:00,4/20/17,4:00:00,1,Thu,LARCENY-FROM VEHICLE,Lakewood Heights,-84.3745,33.70698
4/19/17,23:00:00,4/19/17,5:00:00,1,Wed,LARCENY-FROM VEHICLE,Westview,-84.44285,33.73941
4/18/17,23:00:00,4/18/17,23:01:00,1,Tue,BURGLARY-RESIDENCE,Hunter Hills,-84.42957,33.75754
4/17/17,23:00:00,4/17/17,9:00:00,1,Unk,LARCENY-FROM VEHICLE,Midtown,-84.38272,33.78
4/17/17,23:00:00,4/17/17,23:30:00,3,Mon,LARCENY-FROM VEHICLE,Brookwood Hills,-84.39359,33.80782
4/16/17,23:00:00,4/16/17,5:30:00,1,Sun,LARCENY-FROM VEHICLE,South Tuxedo Park,-84.38127,33.8426
4/16/17,23:00:00,4/16/17,18:52:00,1,Sun,LARCENY-FROM VEHICLE,Berkeley Park,-84.40988,33.79492
4/15/17,23:00:00,4/13/17,23:59:00,2,Thu,LARCENY-NON VEHICLE,Downtown,-84.38837,33.75943
4/15/17,23:00:00,4/15/17,0:43:00,1,Fri,AUTO THEFT,East Atlanta,-84.34706,33.73897
4/14/17,23:00:00,4/14/17,8:33:00,2,Fri,LARCENY-FROM VEHICLE,Grant Park,-84.37764,33.7317
4/13/17,23:00:00,4/13/17,23:53:00,1,Thu,AUTO THEFT,West End,-84.4243,33.73874
4/12/17,23:00:00,4/12/17,0:30:00,1,Tue,LARCENY-FROM VEHICLE,Channing Valley,-84.41277,33.80902
4/10/17,23:00:00,4/9/17,23:30:00,1,Sun,LARCENY-NON VEHICLE,Downtown,-84.38955,33.7521
4/10/17,23:00:00,4/10/17,8:58:00,1,Unk,LARCENY-FROM VEHICLE,Rebel Valley Forest,-84.35958,33.68549
4/9/17,23:00:00,4/9/17,2:20:00,3,Sun,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37091,33.75279
4/8/17,23:00:00,4/8/17,2:00:00,1,Sat,AUTO THEFT,Midtown,-84.38039,33.78065
4/8/17,23:00:00,4/8/17,12:00:00,1,Sat,LARCENY-FROM VEHICLE,Princeton Lakes,-84.51139,33.66793
4/7/17,23:00:00,4/6/17,13:00:00,1,Thu,AUTO THEFT,Virginia Highland,-84.36302,33.78737
4/6/17,23:00:00,4/3/17,1:30:00,1,Mon,RAPE,Riverside,0,0
4/5/17,23:00:00,4/4/17,23:57:00,1,Tue,LARCENY-FROM VEHICLE,Brookwood Hills,-84.39355,33.80799
4/5/17,23:00:00,4/5/17,0:52:00,1,Tue,BURGLARY-RESIDENCE,Fort Valley,-84.45149,33.70055
4/5/17,23:00:00,4/5/17,9:00:00,1,Wed,LARCENY-FROM VEHICLE,Fairburn Mays,-84.51059,33.73454
4/5/17,23:00:00,4/5/17,8:00:00,1,Wed,RAPE,Pine Hills,0,0
4/3/17,23:00:00,4/3/17,0:00:00,2,Sun,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.36471,33.80875
4/2/17,23:00:00,4/2/17,8:00:00,1,Sun,AUTO THEFT,Princeton Lakes,-84.51004,33.6569
4/1/17,23:00:00,4/1/17,2:00:00,1,Sat,AUTO THEFT,Midtown,-84.38759,33.78466
4/1/17,23:00:00,4/1/17,0:00:00,1,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38235,33.78303
4/1/17,23:00:00,4/1/17,23:02:00,1,Sat,LARCENY-NON VEHICLE,Benteen Park,-84.36127,33.71264
3/31/17,23:00:00,3/31/17,9:30:00,1,Fri,BURGLARY-NONRES,Ormewood Park,-84.35164,33.73428
3/29/17,23:00:00,3/29/17,7:30:00,1,Wed,AUTO THEFT,Cascade Avenue/Road,-84.44404,33.73281
3/27/17,23:00:00,3/26/17,14:25:00,1,Sun,AUTO THEFT,Harris Chiles,-84.41968,33.74333
3/26/17,23:00:00,3/26/17,10:00:00,1,Sun,LARCENY-NON VEHICLE,Westview,-84.44066,33.73515
3/25/17,23:00:00,3/25/17,1:30:00,1,Sat,LARCENY-NON VEHICLE,Midtown,-84.36805,33.77521
3/25/17,23:00:00,3/25/17,6:00:00,1,Sat,LARCENY-NON VEHICLE,South Atlanta,-84.38216,33.71804
3/23/17,23:00:00,3/23/17,7:00:00,1,Thu,LARCENY-NON VEHICLE,Venetian Hills,-84.43743,33.71871
3/23/17,23:00:00,3/23/17,23:50:00,1,Thu,ROBBERY-RESIDENCE,Venetian Hills,-84.44711,33.71613
3/22/17,23:00:00,3/21/17,23:20:00,6,Tue,LARCENY-FROM VEHICLE,Adamsville,-84.51087,33.7641
3/22/17,23:00:00,3/22/17,8:00:00,1,Wed,LARCENY-FROM VEHICLE,Druid Hills,-84.333,33.77417
3/21/17,23:00:00,3/21/17,23:36:00,1,Tue,LARCENY-NON VEHICLE,Downtown,-84.39515,33.75017
3/21/17,23:00:00,3/21/17,23:12:00,1,Tue,BURGLARY-RESIDENCE,Oakland City,-84.42864,33.73055
3/20/17,23:00:00,3/20/17,23:45:00,1,Mon,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.36553,33.80829
3/20/17,23:00:00,3/20/17,8:00:00,1,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37782,33.77236
3/20/17,23:00:00,3/20/17,7:00:00,1,Mon,LARCENY-NON VEHICLE,Piedmont Heights,-84.36951,33.79668
3/19/17,23:00:00,3/19/17,12:00:00,1,Unk,LARCENY-NON VEHICLE,Oakland City,-84.43608,33.72268
3/18/17,23:00:00,3/18/17,4:20:00,1,Sat,LARCENY-FROM VEHICLE,Edgewood,-84.34045,33.75446
3/18/17,23:00:00,3/18/17,10:00:00,1,Sat,LARCENY-FROM VEHICLE,Harland Terrace,-84.48101,33.75142
3/18/17,23:00:00,3/18/17,13:20:00,1,Sat,LARCENY-FROM VEHICLE,Grove Park,-84.44234,33.77625
3/17/17,23:00:00,3/17/17,8:00:00,1,Fri,LARCENY-FROM VEHICLE,Venetian Hills,-84.44003,33.71481
3/16/17,23:00:00,3/16/17,18:48:00,1,Thu,LARCENY-FROM VEHICLE,Sweet Auburn,-84.37186,33.75275
3/14/17,23:00:00,3/14/17,8:00:00,1,Tue,AUTO THEFT,West Manor,-84.48998,33.73751
3/14/17,23:00:00,3/14/17,13:00:00,1,Tue,LARCENY-NON VEHICLE,Peoplestown,-84.3928,33.72287
3/12/17,23:00:00,3/12/17,2:00:00,1,Sun,LARCENY-NON VEHICLE,Adair Park,-84.4156,33.72846
3/11/17,23:00:00,3/11/17,2:30:00,1,Sat,LARCENY-NON VEHICLE,South Tuxedo Park,-84.38044,33.84251
3/10/17,23:00:00,3/10/17,7:00:00,1,Fri,LARCENY-NON VEHICLE,Berkeley Park,-84.40919,33.79953
3/9/17,23:00:00,3/9/17,11:15:00,1,Thu,AUTO THEFT,Lindbergh/Morosgo,-84.37069,33.81907
3/7/17,23:00:00,3/7/17,15:20:00,1,Tue,LARCENY-NON VEHICLE,Cascade Avenue/Road,-84.44191,33.72912
3/6/17,23:00:00,3/6/17,15:45:00,1,Unk,BURGLARY-RESIDENCE,Baker Hills,-84.51955,33.75774
3/6/17,23:00:00,3/6/17,9:00:00,1,Mon,LARCENY-NON VEHICLE,Blandtown,-84.4288,33.79183
3/6/17,23:00:00,3/6/17,23:54:00,1,Mon,AGG ASSAULT,Perkerson,-84.41375,33.69115
3/6/17,23:00:00,3/6/17,6:00:00,1,Mon,LARCENY-FROM VEHICLE,Reynoldstown,-84.35089,33.75338
3/4/17,23:00:00,3/4/17,23:38:00,1,Sat,LARCENY-FROM VEHICLE,Princeton Lakes,-84.50787,33.65486
3/3/17,23:00:00,3/3/17,0:17:00,1,Thu,RAPE,Downtown,0,0
3/3/17,23:00:00,3/3/17,7:45:00,2,Fri,LARCENY-FROM VEHICLE,Atlanta Industrial Park,-84.49475,33.80368
3/3/17,23:00:00,3/3/17,8:00:00,1,Fri,BURGLARY-NONRES,Bankhead,-84.42514,33.76443
3/3/17,23:00:00,3/3/17,23:00:00,1,Fri,ROBBERY-PEDESTRIAN,,-84.44433,33.71071
3/1/17,23:00:00,3/1/17,10:19:00,1,Unk,BURGLARY-RESIDENCE,West End,-84.42255,33.74064
3/1/17,23:00:00,3/2/17,23:41:00,1,Thu,LARCENY-FROM VEHICLE,Sylvan Hills,-84.40772,33.69749
2/28/17,23:00:00,2/28/17,21:41:00,1,Tue,LARCENY-FROM VEHICLE,Blandtown,-84.42557,33.78978
2/28/17,23:00:00,2/28/17,10:30:00,1,Tue,LARCENY-FROM VEHICLE,Candler Park,-84.34453,33.76762
2/27/17,23:00:00,2/27/17,23:00:00,1,Mon,AUTO THEFT,Adair Park,-84.40814,33.7244
2/26/17,23:00:00,2/26/17,8:00:00,1,Sun,AUTO THEFT,Rebel Valley Forest,-84.35934,33.68862
2/26/17,23:00:00,2/25/17,14:00:00,1,Sat,LARCENY-NON VEHICLE,Ben Hill Terrace,-84.52308,33.70103
2/25/17,23:00:00,2/24/17,23:55:00,1,Fri,LARCENY-NON VEHICLE,Brookview Heights,-84.47516,33.77815
2/25/17,23:00:00,2/25/17,6:00:00,1,Sat,AUTO THEFT,Summerhill,-84.38605,33.73843
2/25/17,23:00:00,2/25/17,10:30:00,2,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38924,33.77308
2/24/17,23:00:00,2/24/17,12:00:00,1,Fri,LARCENY-NON VEHICLE,Wildwood (NPU-H),-84.50959,33.74367
2/24/17,23:00:00,2/24/17,23:15:00,1,Fri,AGG ASSAULT,Ormewood Park,-84.36339,33.72781
2/23/17,23:00:00,2/23/17,5:32:00,1,Thu,LARCENY-FROM VEHICLE,Reynoldstown,-84.3584,33.74702
2/21/17,23:00:00,2/21/17,1:49:00,1,Tue,LARCENY-FROM VEHICLE,Ivan Hill,-84.48734,33.7466
2/20/17,23:00:00,2/20/17,0:00:00,1,Sun,BURGLARY-RESIDENCE,,-84.37412,33.81267
2/20/17,23:00:00,2/20/17,3:40:00,1,Mon,BURGLARY-RESIDENCE,Ashview Heights,-84.42184,33.75127
2/19/17,23:00:00,2/19/17,7:38:00,1,Sun,LARCENY-FROM VEHICLE,Kings Forest,-84.51637,33.6924
2/18/17,23:00:00,2/18/17,23:06:00,1,Sat,BURGLARY-RESIDENCE,Green Acres Valley,-84.49889,33.72907
2/17/17,23:00:00,2/17/17,1:35:00,1,Fri,LARCENY-FROM VEHICLE,Downtown,-84.39669,33.76296
2/17/17,23:00:00,2/17/17,11:35:00,1,Fri,LARCENY-FROM VEHICLE,Greenbriar,-84.48734,33.68348
2/16/17,23:00:00,2/16/17,23:10:00,1,Thu,LARCENY-NON VEHICLE,Downtown,-84.38483,33.75018
2/15/17,23:00:00,2/15/17,8:00:00,1,Wed,ROBBERY-PEDESTRIAN,Collier Heights,-84.49242,33.78081
2/15/17,23:00:00,2/15/17,6:00:00,1,Wed,LARCENY-FROM VEHICLE,The Villages at Carver,-84.39291,33.71678
2/15/17,23:00:00,2/15/17,23:01:00,2,Wed,ROBBERY-PEDESTRIAN,Downtown,-84.39146,33.75625
2/15/17,23:00:00,2/16/17,23:31:00,1,Thu,ROBBERY-PEDESTRIAN,Sandlewood Estates,-84.54591,33.70137
2/14/17,23:00:00,2/14/17,6:30:00,1,Tue,LARCENY-FROM VEHICLE,Kirkwood,-84.325,33.75924
2/12/17,23:00:00,2/12/17,11:15:00,1,Sun,LARCENY-FROM VEHICLE,The Villages at Carver,-84.39276,33.71691
2/11/17,23:00:00,2/11/17,6:00:00,1,Sat,LARCENY-FROM VEHICLE,Lake Claire,-84.3309,33.76954
2/11/17,23:00:00,2/11/17,14:58:00,1,Sat,LARCENY-FROM VEHICLE,West End,-84.42367,33.73594
2/9/17,23:00:00,2/8/17,23:30:00,2,Wed,LARCENY-FROM VEHICLE,Venetian Hills,-84.44863,33.71
2/9/17,23:00:00,2/10/17,23:57:00,1,Fri,AUTO THEFT,Campbellton Road,-84.45327,33.70081
2/8/17,23:00:00,2/8/17,8:00:00,2,Wed,LARCENY-FROM VEHICLE,Capitol View,-84.41938,33.71805
2/7/17,23:00:00,1/26/16,4:25:00,1,Tue,LARCENY-FROM VEHICLE,Lake Claire,-84.32309,33.76159
2/6/17,23:00:00,2/6/17,6:00:00,1,Mon,LARCENY-FROM VEHICLE,Underwood Hills,-84.41861,33.80869
2/6/17,23:00:00,2/6/17,10:42:00,1,Mon,LARCENY-FROM VEHICLE,Collier Heights,-84.47799,33.77209
2/5/17,23:00:00,2/5/17,1:05:00,1,Sun,AUTO THEFT,Old Fourth Ward,-84.3777,33.77255
2/5/17,23:00:00,2/5/17,10:00:00,1,Sun,LARCENY-FROM VEHICLE,The Villages at Carver,-84.39276,33.71691
2/4/17,23:00:00,2/4/17,0:00:00,1,Fri,LARCENY-FROM VEHICLE,Summerhill,-84.39127,33.73405
2/3/17,23:00:00,2/2/17,23:01:00,1,Thu,AGG ASSAULT,Lakewood Heights,-84.38734,33.70085
2/3/17,23:00:00,2/3/17,14:45:00,1,Fri,AUTO THEFT,Midtown,-84.39164,33.79874
2/3/17,23:00:00,1/31/17,10:03:00,1,Unk,LARCENY-NON VEHICLE,,-84.44824,33.63751
2/2/17,23:00:00,2/2/17,18:00:00,1,Thu,AUTO THEFT,Sweet Auburn,-84.37706,33.74993
1/31/17,23:00:00,1/31/17,9:00:00,1,Tue,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.36659,33.81274
1/31/17,23:00:00,1/28/16,23:30:00,1,Thu,LARCENY-NON VEHICLE,Edgewood,-84.34217,33.75903
1/30/17,23:00:00,1/30/17,23:30:00,1,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38493,33.78068
1/29/17,23:00:00,1/28/17,23:00:00,1,Sat,AUTO THEFT,Sylvan Hills,-84.40768,33.697
1/29/17,23:00:00,1/29/17,2:00:00,1,Sun,AUTO THEFT,Downtown,-84.39669,33.76564
1/29/17,23:00:00,1/30/17,5:00:00,1,Mon,AUTO THEFT,Vine City,-84.41421,33.75823
1/29/17,23:00:00,1/29/17,7:00:00,1,Sun,LARCENY-FROM VEHICLE,Buckhead Forest,-84.37753,33.84254
1/28/17,23:00:00,1/28/17,2:00:00,1,Sat,LARCENY-FROM VEHICLE,Downtown,-84.39602,33.76485
1/28/17,23:00:00,1/28/17,8:00:00,1,Sat,LARCENY-FROM VEHICLE,Capitol View,-84.40924,33.7102
1/27/17,23:00:00,1/27/17,23:35:00,1,Fri,LARCENY-FROM VEHICLE,Grant Park,-84.35903,33.74058
1/26/17,23:00:00,1/26/17,23:09:00,1,Thu,AUTO THEFT,Midtown,-84.38745,33.79607
1/23/17,23:00:00,1/23/17,4:30:00,1,Mon,AUTO THEFT,Lakewood Heights,-84.37729,33.70628
1/21/17,23:00:00,1/21/17,2:22:00,1,Sat,LARCENY-NON VEHICLE,Dixie Hills,-84.45824,33.75347
1/20/17,23:00:00,1/18/17,23:59:00,1,Wed,RAPE,Midtown,0,0
1/19/17,23:00:00,1/19/17,1:00:00,1,Thu,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,-84.35601,33.81123
1/17/17,23:00:00,1/13/17,23:00:00,1,Fri,LARCENY-FROM VEHICLE,Pittsburgh,-84.40742,33.74023
1/16/17,23:00:00,1/16/17,1:00:00,1,Mon,AGG ASSAULT,Hunter Hills,-84.43107,33.75831
1/16/17,23:00:00,1/16/17,10:00:00,1,Mon,AUTO THEFT,Collier Heights,-84.49348,33.78261
1/16/17,23:00:00,1/16/17,13:00:00,1,Mon,AUTO THEFT,Virginia Highland,-84.35269,33.77614
1/15/17,23:00:00,1/15/17,1:10:00,1,Sun,ROBBERY-RESIDENCE,Sylvan Hills,-84.42377,33.71351
1/15/17,23:00:00,1/15/17,23:57:00,4,Sun,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37053,33.7528
1/13/17,23:00:00,1/13/17,6:45:00,1,Fri,BURGLARY-RESIDENCE,Piedmont Heights,-84.37506,33.80856
1/12/17,23:00:00,1/11/17,23:00:00,1,Wed,LARCENY-FROM VEHICLE,Cabbagetown,-84.36791,33.74962
1/12/17,23:00:00,1/12/17,8:00:00,1,Thu,LARCENY-FROM VEHICLE,Westover Plantation,-84.43981,33.82292
1/12/17,23:00:00,1/12/17,5:00:00,0,Thu,LARCENY-FROM VEHICLE,Adams Park,-84.45982,33.70995
1/11/17,23:00:00,1/11/17,7:00:00,1,Wed,LARCENY-FROM VEHICLE,Midtown,-84.37309,33.77545
1/9/17,23:00:00,1/1/17,1:00:00,1,Sun,LARCENY-NON VEHICLE,Blandtown,-84.42605,33.79857
1/8/17,23:00:00,1/8/17,1:30:00,1,Sun,LARCENY-FROM VEHICLE,Downtown,-84.37932,33.75572
1/8/17,23:00:00,1/8/17,14:00:00,1,Sun,LARCENY-FROM VEHICLE,Atlantic Station,-84.4003,33.7902
1/8/17,23:00:00,1/8/17,1:00:00,1,Sun,LARCENY-NON VEHICLE,North Buckhead,-84.36531,33.85301
1/8/17,23:00:00,1/8/17,23:33:00,2,Sun,AGG ASSAULT,Mechanicsville,-84.39706,33.74315
1/6/17,23:00:00,1/5/17,23:12:00,1,Thu,LARCENY-NON VEHICLE,Downtown,-84.38744,33.7617
1/4/17,23:00:00,12/26/16,23:00:00,1,Mon,LARCENY-NON VEHICLE,Chosewood Park,-84.38107,33.72125
1/4/17,23:00:00,1/4/17,2:15:00,1,Wed,LARCENY-FROM VEHICLE,Browns Mill Park,-84.36539,33.68857
1/2/17,23:00:00,1/2/17,23:00:00,1,Unk,LARCENY-FROM VEHICLE,Sylvan Hills,-84.42093,33.70894
1/2/17,23:00:00,1/2/17,0:01:00,1,Sun,LARCENY-NON VEHICLE,Inman Park,-84.35097,33.7636
1/2/17,23:00:00,1/2/17,4:00:00,1,Mon,BURGLARY-RESIDENCE,Princeton Lakes,-84.50877,33.65777
1/2/17,23:00:00,1/2/17,12:43:00,1,Unk,BURGLARY-RESIDENCE,Ridgecrest Forest,-84.5268,33.7418
1/1/17,23:00:00,12/30/16,23:15:00,1,Fri,LARCENY-NON VEHICLE,West End,-84.43276,33.73812
1/1/17,23:00:00,1/1/17,9:00:00,1,Sun,LARCENY-FROM VEHICLE,East Atlanta,-84.33704,33.7434
1/1/17,23:00:00,1/1/17,10:30:00,1,Sun,AUTO THEFT,Southwest,-84.48726,33.69638
9/18/17,23:01:00,9/19/17,0:01:00,1,Mon,LARCENY-FROM VEHICLE,East Lake,-84.29736,33.74996
7/4/17,23:01:00,7/4/17,3:02:00,3,Tue,LARCENY-FROM VEHICLE,Mechanicsville,-84.40436,33.7438
8/8/17,23:02:00,8/9/17,0:00:00,1,Tue,BURGLARY-RESIDENCE,Atlanta University Center,-84.41678,33.75123
6/13/17,23:02:00,6/13/17,0:01:00,1,Mon,AGG ASSAULT,Candler Park,-84.34877,33.76768
2/25/17,23:02:00,2/25/17,23:05:00,1,Sat,ROBBERY-PEDESTRIAN,Sweet Auburn,-84.37486,33.75118
1/1/17,23:02:00,1/1/17,23:04:00,1,Sun,ROBBERY-PEDESTRIAN,East Atlanta,-84.32324,33.72602
9/26/17,23:03:00,9/25/17,23:20:00,1,Mon,LARCENY-FROM VEHICLE,,-84.3832,33.80737
9/10/17,23:03:00,9/10/17,0:49:00,1,Sat,AGG ASSAULT,Rosedale Heights,-84.37757,33.68013
6/16/17,23:03:00,6/16/17,23:05:00,1,Fri,LARCENY-NON VEHICLE,Reynoldstown,-84.35132,33.74913
4/2/17,23:03:00,4/2/17,23:05:00,1,Sun,AGG ASSAULT,Ashview Heights,-84.42038,33.74693
12/31/17,23:04:00,12/31/17,23:04:00,1,Sun,AGG ASSAULT,Sylvan Hills,-84.4257,33.71374
9/9/17,23:04:00,9/9/17,3:00:00,1,Sat,LARCENY-FROM VEHICLE,Home Park,-84.40037,33.78464
4/14/17,23:04:00,4/13/17,23:04:00,,Thu,HOMICIDE,Dixie Hills,-84.45771,33.7574
11/4/17,23:05:00,11/4/17,23:19:00,1,Sat,LARCENY-FROM VEHICLE,Washington Park,-84.42115,33.75673
10/15/17,23:05:00,10/15/17,23:10:00,1,Sun,ROBBERY-PEDESTRIAN,Mechanicsville,-84.39542,33.73243
9/12/17,23:05:00,9/12/17,23:10:00,1,Tue,AUTO THEFT,Fairburn Road/Wisteria Lane,-84.51144,33.7493
8/5/17,23:05:00,8/5/17,23:15:00,2,Sat,AGG ASSAULT,West End,-84.42034,33.7379
6/25/17,23:05:00,6/24/17,23:20:00,1,Sat,LARCENY-FROM VEHICLE,Virginia Highland,-84.36379,33.77477
6/2/17,23:05:00,6/2/17,1:00:00,1,Fri,LARCENY-FROM VEHICLE,Pittsburgh,-84.40149,33.728
4/30/17,23:05:00,4/30/17,23:23:00,1,Sun,LARCENY-NON VEHICLE,Berkeley Park,-84.41278,33.80388
3/23/17,23:05:00,3/23/17,23:20:00,1,Thu,AGG ASSAULT,Buckhead Village,-84.37198,33.83977
1/27/17,23:05:00,1/27/17,23:05:00,1,Fri,LARCENY-FROM VEHICLE,Inman Park,-84.35553,33.7645
1/6/17,23:05:00,1/6/17,1:23:00,1,Fri,LARCENY-FROM VEHICLE,Grant Park,-84.37339,33.74679
6/18/17,23:06:00,6/18/17,23:06:00,1,Sun,AUTO THEFT,Oakland City,-84.43255,33.72617
4/1/17,23:06:00,4/1/17,23:24:00,1,Sat,AGG ASSAULT,Vine City,-84.41373,33.75804
12/17/17,23:07:00,12/17/17,0:07:00,1,Sat,AGG ASSAULT,Hunter Hills,-84.43337,33.7633
10/29/17,23:07:00,10/29/17,23:10:00,1,Sun,ROBBERY-PEDESTRIAN,Harland Terrace,-84.47425,33.75381
9/25/17,23:07:00,9/25/17,23:07:00,4,Mon,AGG ASSAULT,Deerwood,-84.51032,33.67659
9/1/17,23:07:00,9/1/17,23:10:00,1,Fri,AGG ASSAULT,Adams Park,-84.46459,33.71482
7/28/17,23:07:00,7/28/17,23:07:00,1,Fri,LARCENY-FROM VEHICLE,Princeton Lakes,-84.51327,33.65635
7/19/17,23:07:00,7/19/17,23:08:00,1,Wed,LARCENY-FROM VEHICLE,Poncey-Highland,-84.35274,33.77082
1/29/17,23:07:00,1/28/17,23:07:00,1,Sat,LARCENY-NON VEHICLE,Piedmont Heights,-84.37307,33.80052
1/16/17,23:07:00,1/16/17,1:20:00,1,Mon,AGG ASSAULT,Downtown,-84.39536,33.7465
9/8/17,23:08:00,9/8/17,23:08:00,1,Fri,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37056,33.75323
10/16/17,23:09:00,10/16/17,23:09:00,1,Mon,AGG ASSAULT,Sylvan Hills,-84.40817,33.70228
7/12/17,23:09:00,7/11/17,23:18:00,2,Tue,LARCENY-FROM VEHICLE,Blandtown,-84.42811,33.79826
6/14/17,23:09:00,6/14/17,23:11:00,1,Wed,LARCENY-NON VEHICLE,Old Gordon,-84.51461,33.76676
12/28/17,23:10:00,12/28/17,23:37:00,1,Thu,AUTO THEFT,Grove Park,-84.4354,33.76435
12/6/17,23:10:00,12/6/17,23:14:00,1,Wed,AGG ASSAULT,Bankhead,-84.42565,33.76378
11/4/17,23:10:00,11/4/17,23:12:00,1,Sat,AGG ASSAULT,Mechanicsville,-84.40074,33.74304
11/1/17,23:10:00,11/1/17,23:20:00,1,Wed,LARCENY-NON VEHICLE,Downtown,-84.38746,33.76056
10/11/17,23:10:00,10/11/17,23:25:00,1,Wed,ROBBERY-PEDESTRIAN,Thomasville Heights,-84.35924,33.70833
10/11/17,23:10:00,10/11/17,23:44:00,1,Wed,ROBBERY-PEDESTRIAN,Fairburn Heights,-84.50684,33.76727
9/26/17,23:10:00,9/26/17,23:10:00,1,Tue,LARCENY-FROM VEHICLE,Ormewood Park,-84.34935,33.74116
9/14/17,23:10:00,9/13/17,23:10:00,1,Wed,BURGLARY-NONRES,Midtown,-84.3843,33.7901
8/19/17,23:10:00,8/18/17,23:20:00,1,Fri,AGG ASSAULT,Vine City,-84.40394,33.75676
8/3/17,23:10:00,8/2/17,23:20:00,1,Wed,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.36599,33.76094
7/29/17,23:10:00,7/29/17,23:10:00,1,Sat,BURGLARY-RESIDENCE,English Avenue,-84.41657,33.77071
7/15/17,23:10:00,7/15/17,23:16:00,2,Sat,AGG ASSAULT,Lakewood,-84.37942,33.6928
6/24/17,23:10:00,6/24/17,23:20:00,1,Sat,AUTO THEFT,Castleberry Hill,-84.40341,33.74348
6/23/17,23:10:00,6/23/17,23:21:00,4,Fri,LARCENY-FROM VEHICLE,Home Park,-84.41063,33.77987
6/20/17,23:10:00,6/21/17,23:13:00,1,Wed,AGG ASSAULT,Thomasville Heights,-84.35106,33.70079
6/20/17,23:10:00,6/20/17,23:50:00,1,Tue,LARCENY-FROM VEHICLE,West Highlands,-84.45233,33.79617
6/13/17,23:10:00,6/13/17,23:20:00,1,Tue,AGG ASSAULT,Washington Park,-84.42109,33.76328
6/6/17,23:10:00,6/6/17,23:12:00,1,Tue,LARCENY-NON VEHICLE,Blandtown,-84.42561,33.80058
6/1/17,23:10:00,6/1/17,23:26:00,1,Thu,ROBBERY-PEDESTRIAN,Reynoldstown,-84.35023,33.74896
5/6/17,23:10:00,5/6/17,23:10:00,1,Sat,LARCENY-FROM VEHICLE,Virginia Highland,-84.35269,33.77614
2/10/17,23:10:00,2/9/17,23:15:00,1,Thu,LARCENY-FROM VEHICLE,Grant Park,-84.36756,33.74203
2/8/17,23:10:00,2/8/17,23:37:00,2,Wed,ROBBERY-PEDESTRIAN,Venetian Hills,-84.44863,33.71
1/29/17,23:10:00,1/29/17,8:45:00,1,Sun,LARCENY-FROM VEHICLE,Downtown,-84.38475,33.7574
1/18/17,23:10:00,1/18/17,23:30:00,1,Wed,AUTO THEFT,Blandtown,-84.42743,33.78869
6/20/17,23:11:00,6/20/17,23:30:00,1,Tue,LARCENY-FROM VEHICLE,Rockdale,-84.44367,33.78577
10/18/17,23:12:00,10/18/17,23:15:00,1,Wed,LARCENY-FROM VEHICLE,Blandtown,-84.42125,33.78949
10/9/17,23:12:00,10/9/17,23:12:00,2,Mon,LARCENY-FROM VEHICLE,North Buckhead,-84.36852,33.84595
4/22/17,23:12:00,4/22/17,23:20:00,1,Sat,ROBBERY-PEDESTRIAN,Southwest,-84.49683,33.69903
3/10/17,23:12:00,3/10/17,23:17:00,1,Fri,ROBBERY-PEDESTRIAN,West End,-84.4316,33.73601
12/17/17,23:13:00,12/17/17,23:13:00,1,Sun,LARCENY-NON VEHICLE,West Lake,-84.4428,33.76246
11/25/17,23:13:00,11/25/17,23:23:00,2,Sat,ROBBERY-COMMERCIAL,Lakewood Heights,-84.37701,33.7032
9/2/17,23:13:00,9/2/17,23:13:00,1,Sat,ROBBERY-PEDESTRIAN,Greenbriar,-84.49392,33.68065
8/26/17,23:13:00,8/26/17,23:20:00,1,Sat,AGG ASSAULT,,-84.44614,33.75067
5/26/17,23:13:00,5/25/17,23:14:00,1,Thu,AUTO THEFT,Lindbergh/Morosgo,-84.36568,33.81987
7/2/17,23:14:00,7/2/17,23:14:00,1,Sun,BURGLARY-NONRES,,-84.51215,33.68737
4/21/17,23:14:00,4/22/17,1:30:00,1,Sat,AGG ASSAULT,Harland Terrace,-84.47033,33.75285
1/1/17,23:14:00,1/1/17,23:14:00,1,Sun,AUTO THEFT,Atlanta University Center,-84.40445,33.75389
12/31/17,23:15:00,12/31/17,0:30:00,2,Sat,LARCENY-FROM VEHICLE,Downtown,-84.38013,33.75582
12/23/17,23:15:00,12/23/17,10:30:00,1,Sat,LARCENY-FROM VEHICLE,Blandtown,-84.41725,33.78862
12/18/17,23:15:00,12/18/17,2:30:00,2,Mon,LARCENY-FROM VEHICLE,Downtown,-84.38013,33.75582
