DATE,,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYStationPressure,,DAILYSunrise,DAILYSunset
10/27/17 19:53,,FEW:02 65 OVC:08 85,10,67,49,5,29.08,,654,1750
10/27/17 20:53,,SCT:04 60 BKN:07 85,10,66,50,7,29.08,,654,1750
10/27/17 21:53,,BKN:07 60,10,65,54,7,29.08,,654,1750
10/27/17 22:53,,BKN:07 70 OVC:08 95,10,64,54,9,29.08,,654,1750
10/27/17 23:53,,OVC:08 60,10,64,52,10,29.05,,654,1750
10/27/17 23:59,,,,,,,,,654,1750
10/28/17 0:53,,BKN:07 47 OVC:08 60,10,63,54,7,29.03,,654,1750
10/28/17 1:53,,BKN:07 47 OVC:08 60,10,63,54,8,29.03,,654,1750
10/28/17 2:53,,FEW:02 48 OVC:08 70,10,61,60,8,29.02,,654,1750
10/28/17 3:53,,BKN:07 55 OVC:08 90,10,61,63,6,29.01,,654,1750
10/28/17 4:53,,FEW:02 40 OVC:08 60,10,60,67,6,29,,654,1750
10/28/17 5:53,,BKN:07 34 BKN:07 55 OVC:08 90,10,60,72,8,29,,654,1750
10/28/17 6:42,,BKN:07 29 OVC:08 70,10,60,75,3,29,,654,1750
10/28/17 6:53,,BKN:07 28 OVC:08 36,10,60,75,5,29,,654,1750
10/28/17 7:53,,BKN:07 28 BKN:07 34 OVC:08 48,10,60,75,6,29.01,,654,1750
10/28/17 8:53,,OVC:08 22,10,60,80,6,29,,654,1750
10/28/17 9:53,,BKN:07 19 OVC:08 90,10,61,84,8,28.97,,654,1750
10/28/17 10:53,,OVC:08 19,10,62,86,5,28.97,,654,1750
10/28/17 11:53,,OVC:08 19,10,64,87,9,28.94,,654,1750
10/28/17 12:53,,OVC:08 18,10,63,90,6,28.91,,654,1750
10/28/17 13:29,,FEW:02 7 OVC:08 14,9,62,100,8,28.9,,654,1750
10/28/17 13:42,,BKN:07 7 OVC:08 14,2.5,58,100,13,28.91,,654,1750
10/28/17 13:51,,BKN:07 7 OVC:08 12,1.75,55,100,11,28.9,,654,1750
10/28/17 13:53,,BKN:07 7 OVC:08 12,1.75,55,100,8,28.9,,654,1750
10/28/17 14:01,,OVC:08 9,3,55,100,6,28.9,,654,1750
10/28/17 14:53,,BKN:07 7 OVC:08 12,7,53,100,6,28.89,,654,1750
10/28/17 15:21,,BKN:07 7 OVC:08 15,2,52,100,7,28.9,,654,1750
10/28/17 15:51,,BKN:07 7 BKN:07 19 OVC:08 29,1.75,52,100,6,28.9,,654,1750
10/28/17 15:53,,BKN:07 7 BKN:07 19 OVC:08 29,1.75,51,100,6,28.9,,654,1750
10/28/17 16:11,,BKN:07 7 OVC:08 17,2.5,50,100,5,28.91,,654,1750
10/28/17 16:26,,BKN:07 9 OVC:08 20,3,50,96,10,28.91,,654,1750
10/28/17 16:53,,BKN:07 9 OVC:08 23,4,49,100,6,28.89,,654,1750
10/28/17 17:33,,BKN:07 10 OVC:08 14,10,49,97,7,28.92,,654,1750
10/28/17 17:53,,OVC:08 10,10,49,97,8,28.92,,654,1750
10/28/17 18:53,,OVC:08 10,4,47,97,10,28.93,,654,1750
10/28/17 19:51,,OVC:08 8,10,46,93,10,28.94,,654,1749
10/28/17 19:53,,OVC:08 8,10,46,96,14,28.94,,654,1749
10/28/17 20:53,,BKN:07 8 OVC:08 14,10,45,93,11,28.95,,654,1749
10/28/17 21:51,,OVC:08 11,10,45,93,15,28.94,,654,1749
10/28/17 21:53,,BKN:07 11 OVC:08 14,10,43,93,16,28.95,,654,1749
10/28/17 22:51,,OVC:08 20,10,43,87,8,28.94,,654,1749
10/28/17 22:53,,OVC:08 20,10,43,89,8,28.94,,654,1749
10/28/17 23:53,,OVC:08 21,10,42,85,7,28.93,,654,1749
10/28/17 23:59,,,,,,,,,654,1749
10/29/17 0:53,,OVC:08 20,10,42,82,13,28.91,,654,1749
10/29/17 1:53,,OVC:08 20,10,42,82,8,28.91,,654,1749
10/29/17 2:53,,OVC:08 24,10,41,82,15,28.9,,654,1749
10/29/17 3:51,,SCT:04 21 OVC:08 31,10,39,87,11,28.89,,654,1749
10/29/17 3:53,,SCT:04 21 OVC:08 31,10,40,83,10,28.89,,654,1749
10/29/17 4:00,,BKN:07 21 OVC:08 31,10,40,83,13,28.9,,654,1749
10/29/17 4:53,,OVC:08 20,10,39,82,7,28.9,,654,1749
10/29/17 5:53,,OVC:08 22,10,38,83,10,28.89,,654,1749
10/29/17 6:53,,OVC:08 24,10,38,83,11,28.91,,654,1749
10/29/17 7:53,,BKN:07 23 OVC:08 28,10,38,79,13,28.93,,654,1749
10/29/17 8:53,,BKN:07 25 OVC:08 30,10,38,76,17,28.94,,654,1749
10/29/17 9:53,,OVC:08 26,10,38,76,15,28.96,,654,1749
10/29/17 10:53,,OVC:08 24,10,38,76,16,28.96,,654,1749
10/29/17 11:53,,BKN:07 25 OVC:08 32,10,40,68,18,28.96,,654,1749
10/29/17 12:53,,OVC:08 27,10,40,70,14,28.95,,654,1749
10/29/17 13:34,,OVC:08 30,10,41,67,21,28.94,,654,1749
10/29/17 13:53,,OVC:08 33,10,42,62,16,28.94,,654,1749
10/29/17 14:53,,OVC:08 34,10,42,62,18,28.95,,654,1749
10/29/17 15:53,,OVC:08 36,10,43,60,18,28.96,,654,1749
10/29/17 16:53,,BKN:07 40,10,42,62,13,28.97,,654,1749
10/29/17 17:53,,CLR:00,10,40,70,6,28.98,,654,1749
10/29/17 18:53,,CLR:00,10,38,76,3,28.98,,654,1749
10/29/17 19:53,,CLR:00,10,37,79,3,28.97,,655,1748
10/29/17 20:53,,CLR:00,10,37,82,3,28.99,,655,1748
10/29/17 21:53,,CLR:00,10,36,86,5,29,,655,1748
10/29/17 22:53,,CLR:00,10,35,85,3,29.01,,655,1748
10/29/17 23:53,,CLR:00,10,34,89,3,29.02,,655,1748
10/29/17 23:59,,,,,,,,,655,1748
10/30/17 0:53,,CLR:00,10,34,85,0,29.03,,655,1748
10/30/17 1:53,,CLR:00,10,34,85,3,29.05,,655,1748
10/30/17 2:53,,CLR:00,10,34,85,5,29.06,,655,1748
10/30/17 3:53,,CLR:00,10,33,89,5,29.08,,655,1748
10/30/17 4:53,,CLR:00,10,33,89,0,29.08,,655,1748
10/30/17 5:53,,CLR:00,10,33,89,0,29.11,,655,1748
10/30/17 6:53,,CLR:00,10,32,100,0,29.11,,655,1748
10/30/17 7:53,,CLR:00,10,35,89,0,29.13,,655,1748
10/30/17 8:53,,CLR:00,10,39,79,3,29.15,,655,1748
10/30/17 9:53,,CLR:00,10,47,61,0,29.15,,655,1748
10/30/17 10:53,,CLR:00,10,53,47,0,29.15,,655,1748
10/30/17 11:53,,CLR:00,10,58,41,9,29.14,,655,1748
10/30/17 12:53,,CLR:00,10,60,38,6,29.12,,655,1748
10/30/17 13:53,,CLR:00,10,64,32,9,29.11,,655,1748
10/30/17 14:53,,CLR:00,10,64,34,8,29.09,,655,1748
10/30/17 15:53,,CLR:00,10,65,34,9,29.09,,655,1748
10/30/17 16:53,,CLR:00,10,64,38,10,29.11,,655,1748
10/30/17 17:53,,CLR:00,10,61,48,0,29.11,,655,1748
10/30/17 18:53,,CLR:00,10,55,64,0,29.13,,655,1748
10/30/17 19:53,,CLR:00,10,52,75,3,29.14,,656,1747
10/30/17 20:53,,CLR:00,10,48,93,0,29.15,,656,1747
10/30/17 21:53,,CLR:00,10,45,97,0,29.16,,656,1747
10/30/17 22:53,,CLR:00,10,46,93,0,29.18,,656,1747
10/30/17 23:53,,CLR:00,10,46,93,0,29.19,,656,1747
10/30/17 23:59,,,,,,,,,656,1747
10/31/17 0:53,,CLR:00,10,45,97,0,29.19,,656,1747
10/31/17 1:53,,CLR:00,10,45,93,0,29.19,,656,1747
10/31/17 2:53,,CLR:00,10,45,93,3,29.2,,656,1747
10/31/17 3:53,,CLR:00,10,44,96,5,29.2,,656,1747
10/31/17 4:53,,CLR:00,10,43,97,0,29.21,,656,1747
10/31/17 5:53,,CLR:00,10,42,100,0,29.23,,656,1747
10/31/17 6:53,,CLR:00,10,40,100,0,29.25,,656,1747
10/31/17 7:53,,CLR:00,10,43,100,0,29.27,,656,1747
10/31/17 8:53,,CLR:00,10,50,83,0,29.29,,656,1747
10/31/17 9:53,,CLR:00,10,57,67,6,29.29,,656,1747
10/31/17 10:53,,CLR:00,10,60,62,5,29.3,,656,1747
10/31/17 11:53,,CLR:00,10,63,58,5,29.28,,656,1747
10/31/17 12:53,,CLR:00,10,67,51,3,29.25,,656,1747
10/31/17 13:53,,CLR:00,10,69,45,6,29.22,,656,1747
10/31/17 14:53,,CLR:00,10,70,44,5,29.21,,656,1747
10/31/17 15:53,,CLR:00,10,70,42,0,29.2,,656,1747
10/31/17 16:53,,CLR:00,10,70,44,3,29.2,,656,1747
10/31/17 17:53,,CLR:00,10,61,72,0,29.2,,656,1747
10/31/17 18:53,,CLR:00,10,57,87,0,29.21,,656,1747
10/31/17 19:53,,CLR:00,10,53,96,0,29.22,,657,1746
10/31/17 20:53,,CLR:00,10,53,93,0,29.24,,657,1746
10/31/17 21:53,,CLR:00,10,50,100,0,29.24,,657,1746
10/31/17 22:53,,CLR:00,10,48,100,0,29.24,,657,1746
10/31/17 23:53,,CLR:00,10,48,100,0,29.23,,657,1746
10/31/17 23:59,,,,,,,,,657,1746
11/1/17 0:53,,CLR:00,10,47,100,0,29.22,,657,1746
11/1/17 1:53,,CLR:00,10,46,100,0,29.22,,657,1746
11/1/17 2:53,,CLR:00,10,47,100,0,29.23,,657,1746
11/1/17 3:53,,CLR:00,10,45,97,0,29.22,,657,1746
11/1/17 4:53,,CLR:00,8,45,100,0,29.23,,657,1746
11/1/17 5:53,,CLR:00,7,43,100,0,29.24,,657,1746
11/1/17 6:53,,CLR:00,8,43,100,0,29.24,,657,1746
11/1/17 7:53,,CLR:00,9,46,100,0,29.25,,657,1746
11/1/17 8:53,,CLR:00,10,54,90,0,29.28,,657,1746
11/1/17 9:53,,CLR:00,10,59,78,0,29.31,,657,1746
11/1/17 10:53,,CLR:00,10,64,63,0,29.29,,657,1746
11/1/17 11:53,,CLR:00,10,68,55,3,29.26,,657,1746
11/1/17 12:53,,CLR:00,10,71,49,5,29.24,,657,1746
11/1/17 13:53,,CLR:00,10,71,46,7,29.22,,657,1746
11/1/17 14:53,,FEW:02 120,10,71,46,6,29.22,,657,1746
11/1/17 15:53,,OVC:08 110,10,69,51,5,29.23,,657,1746
11/1/17 16:53,,FEW:02 90 OVC:08 110,10,67,63,0,29.21,,657,1746
11/1/17 17:53,,BKN:07 120,10,61,93,0,29.21,,657,1746
11/1/17 18:53,,FEW:02 110,10,60,93,0,29.22,,657,1746
11/1/17 19:53,,FEW:02 100 BKN:07 110,10,59,96,0,29.21,,658,1745
11/1/17 20:53,,BKN:07 100 OVC:08 120,10,58,100,0,29.23,,658,1745
11/1/17 21:53,,BKN:07 100,10,57,100,0,29.25,,658,1745
11/1/17 22:53,,BKN:07 100,10,56,100,0,29.26,,658,1745
11/1/17 23:53,,BKN:07 95,8,54,100,0,29.27,,658,1745
11/1/17 23:59,,,,,,,,,658,1745
11/2/17 0:53,,BKN:07 90,10,54,100,0,29.26,,658,1745
11/2/17 1:53,,OVC:08 85,10,56,97,3,29.26,,658,1745
11/2/17 2:53,,OVC:08 70,10,56,100,0,29.26,,658,1745
11/2/17 3:53,,BKN:07 65 OVC:08 85,10,58,90,0,29.27,,658,1745
11/2/17 4:53,,OVC:08 80,10,56,100,3,29.27,,658,1745
11/2/17 5:53,,FEW:02 65 OVC:08 100,10,56,100,0,29.28,,658,1745
11/2/17 6:53,,BKN:07 55 BKN:07 70,10,57,93,0,29.3,,658,1745
11/2/17 7:53,,BKN:07 55 BKN:07 70,10,58,93,0,29.32,,658,1745
11/2/17 8:53,,CLR:00,10,62,78,6,29.33,,658,1745
11/2/17 9:53,,SCT:04 36,10,66,65,5,29.34,,658,1745
11/2/17 10:53,,OVC:08 50,10,71,51,6,29.34,,658,1745
11/2/17 11:53,,OVC:08 50,10,72,53,7,29.32,,658,1745
11/2/17 12:53,,BKN:07 37,10,73,55,8,29.3,,658,1745
11/2/17 13:53,,BKN:07 42 OVC:08 95,10,74,56,7,29.28,,658,1745
11/2/17 14:53,,FEW:02 39 OVC:08 90,10,74,57,6,29.27,,658,1745
11/2/17 15:53,,OVC:08 90,10,73,62,5,29.27,,658,1745
11/2/17 16:53,,FEW:02 46 SCT:04 80 BKN:07 95,10,73,62,3,29.27,,658,1745
11/2/17 17:53,,OVC:08 80,10,69,78,0,29.27,,658,1745
11/2/17 18:53,,BKN:07 75 OVC:08 95,10,67,87,0,29.28,,658,1745
11/2/17 19:53,,FEW:02 70,10,64,96,0,29.29,,659,1744
11/2/17 20:53,,CLR:00,10,62,100,0,29.31,,659,1744
11/2/17 21:53,,FEW:02 55,6,59,100,0,29.31,,659,1744
11/2/17 22:53,,CLR:00,10,60,100,0,29.31,,659,1744
11/2/17 23:53,,CLR:00,9,58,100,0,29.3,,659,1744
11/2/17 23:59,,,,,,,,,659,1744
11/3/17 0:53,,CLR:00,3,56,100,0,29.29,,659,1744
11/3/17 0:55,,SCT:04 3,1.75,56,100,0,29.29,,659,1744
11/3/17 1:02,,CLR:00,8,57,100,0,29.28,,659,1744
11/3/17 1:53,,CLR:00,10,57,100,0,29.29,,659,1744
11/3/17 2:53,,FEW:02 90,10,56,100,0,29.29,,659,1744
11/3/17 3:53,,SCT:04 85,10,55,100,0,29.28,,659,1744
11/3/17 4:53,,CLR:00,10,54,100,0,29.29,,659,1744
11/3/17 5:53,,CLR:00,10,54,100,0,29.29,,659,1744
11/3/17 6:53,,CLR:00,5,53,100,0,29.3,,659,1744
11/3/17 7:53,,CLR:00,8,56,100,0,29.31,,659,1744
11/3/17 8:53,,CLR:00,10,61,97,0,29.32,,659,1744
11/3/17 9:53,,SCT:04 32,10,67,81,3,29.32,,659,1744
11/3/17 10:53,,FEW:02 33 SCT:04 120,10,73,71,6,29.31,,659,1744
11/3/17 11:53,,FEW:02 30,10,75,69,3,29.29,,659,1744
11/3/17 12:53,,SCT:04 34 BKN:07 49 BKN:07 120,10,78,62,6,29.26,,659,1744
11/3/17 13:53,,BKN:07 36 BKN:07 47 OVC:08 60,10,76,69,5,29.24,,659,1744
11/3/17 14:53,,SCT:04 34 SCT:04 120,10,76,72,3,29.22,,659,1744
11/3/17 15:53,,FEW:02 100,10,75,76,3,29.22,,659,1744
11/3/17 16:53,,BKN:07 110,10,75,74,0,29.23,,659,1744
11/3/17 17:53,,CLR:00,10,71,84,0,29.23,,659,1744
11/3/17 18:53,,CLR:00,10,70,87,0,29.22,,659,1744
11/3/17 19:53,,CLR:00,9,64,100,0,29.22,,700,1743
11/3/17 20:53,,BKN:07 33,10,64,100,0,29.23,,700,1743
11/3/17 21:53,,BKN:07 37,10,63,100,0,29.24,,700,1743
11/3/17 22:53,,SCT:04 35 BKN:07 45,10,64,100,0,29.24,,700,1743
11/3/17 23:53,,SCT:04 44,7,63,100,0,29.24,,700,1743
11/3/17 23:59,,,,,,,,,700,1743
11/4/17 0:32,,CLR:00,1.75,62,100,0,29.23,,700,1743
11/4/17 0:34,,FEW:02 4,6,61,100,0,29.23,,700,1743
11/4/17 0:53,,FEW:02 5 SCT:04 50,5,61,100,0,29.22,,700,1743
11/4/17 1:51,,OVC:08 44,2,61,100,0,29.21,,700,1743
11/4/17 1:53,,OVC:08 44,2,60,100,0,29.21,,700,1743
11/4/17 2:51,,BKN:07 2,2.50V,61,100,0,29.2,,700,1743
11/4/17 2:53,,BKN:07 2,2.5,60,100,0,29.2,,700,1743
11/4/17 3:19,,OVC:08 2,0.5,59,100,0,29.2,,700,1743
11/4/17 3:51,,OVC:08 2,0.25,59,100,0,29.2,,700,1743
11/4/17 3:53,,OVC:08 2,0.25,59,100,0,29.21,,700,1743
11/4/17 4:53,,VV:09 2,0.25,60,100,0,29.21,,700,1743
11/4/17 5:53,,VV:09 2,0.25,59,100,0,29.22,,700,1743
11/4/17 6:46,,VV:09 2,0.5,58,100,3,29.23,,700,1743
11/4/17 6:53,,VV:09 2,0.5,58,100,0,29.23,,700,1743
11/4/17 7:00,,VV:09 2,0.25,58,100,0,29.23,,700,1743
11/4/17 7:53,,VV:09 1,0,59,100,0,29.24,,700,1743
11/4/17 8:40,,VV:09 2,0.75,60,100,0,29.26,,700,1743
11/4/17 8:48,,BKN:07 2,1,61,100,0,29.25,,700,1743
11/4/17 8:51,,OVC:08 2,2,61,100,0,29.25,,700,1743
11/4/17 8:53,,BKN:07 2,1,61,100,0,29.25,,700,1743
11/4/17 9:11,,BKN:07 1,3,63,100,0,29.25,,700,1743
11/4/17 9:32,,FEW:02 1,6,64,100,0,29.25,,700,1743
11/4/17 9:53,,CLR:00,9,67,93,0,29.25,,700,1743
11/4/17 10:53,,CLR:00,10,72,82,5,29.24,,700,1743
11/4/17 11:53,,BKN:07 80,10,76,72,5,29.22,,700,1743
11/4/17 12:53,,BKN:07 80,10,77,66,6,29.19,,700,1743
11/4/17 13:53,,SCT:04 36 BKN:07 100,10,79,60,7,29.17,,700,1743
11/4/17 14:53,,FEW:02 60 SCT:04 75 BKN:07 110,10,78,64,3,29.16,,700,1743
11/4/17 15:53,,CLR:00,10,79,65,6,29.15,,700,1743
11/4/17 16:53,,FEW:02 35 SCT:04 46 SCT:04 65,10,74,71,6,29.17,,700,1743
11/4/17 17:53,,SCT:04 120,10,71,81,5,29.17,,700,1743
11/4/17 18:53,,FEW:02 65,10,70,84,0,29.19,,700,1743
11/4/17 19:53,,OVC:08 100,10,67,93,0,29.19,,701,1742
11/4/17 20:53,,FEW:02 80 OVC:08 110,10,66,96,0,29.2,,701,1742
11/4/17 21:53,,OVC:08 110,10,66,96,0,29.2,,701,1742
11/4/17 22:53,,BKN:07 110,10,65,100,0,29.21,,701,1742
11/4/17 23:53,,OVC:08 110,8,63,100,0,29.21,,701,1742
11/4/17 23:59,,,,,,,,,701,1742
11/5/17 0:53,,OVC:08 110,9,64,100,0,29.2,,701,1742
11/5/17 1:53,,FEW:02 120,6,64,100,0,29.2,,701,1742
11/5/17 2:51,,SCT:04 3,5,61,100,0,29.19,,701,1742
11/5/17 2:53,,SCT:04 3,5,62,100,0,29.19,,701,1742
11/5/17 3:38,,CLR:00,2.5,60,100,0,29.19,,701,1742
11/5/17 3:51,,CLR:00,5,63,100,3,29.19,,701,1742
11/5/17 3:53,,CLR:00,5,63,100,0,29.19,,701,1742
11/5/17 4:29,,CLR:00,2.50V,60,100,0,29.21,,701,1742
11/5/17 4:51,,FEW:02 8,3,63,100,0,29.21,,701,1742
11/5/17 4:53,,FEW:02 8,3,61,100,0,29.21,,701,1742
11/5/17 5:10,,SCT:04 8,2,59,100,0,29.21,,701,1742
11/5/17 5:51,,OVC:08 8,10,61,100,0,29.22,,701,1742
11/5/17 5:53,,OVC:08 8,9,62,100,0,29.22,,701,1742
11/5/17 6:53,,OVC:08 7,3,62,100,3,29.23,,701,1742
11/5/17 7:53,,OVC:08 5,3,65,100,0,29.25,,701,1742
11/5/17 8:53,,OVC:08 7,4,66,96,3,29.26,,701,1742
11/5/17 9:53,,OVC:08 9,6,67,91,8,29.26,,701,1742
11/5/17 10:53,,OVC:08 9,10,68,87,5,29.26,,701,1742
11/5/17 11:01,,OVC:08 10,10,68,87,6,29.26,,701,1742
11/5/17 11:53,,OVC:08 13,10,70,82,3,29.25,,701,1742
11/5/17 12:16,,OVC:08 15,10,70,82,6,29.24,,701,1742
11/5/17 12:53,,OVC:08 19,10,72,79,6,29.22,,701,1742
11/5/17 13:51,,FEW:02 24,10,73,74,5,29.19,,701,1742
11/5/17 13:53,,FEW:02 24,10,74,71,0,29.19,,701,1742
11/5/17 14:53,,FEW:02 30,10,75,66,0,29.18,,701,1742
11/5/17 15:53,,FEW:02 34,10,76,64,6,29.17,,701,1742
11/5/17 16:53,,CLR:00,10,75,69,3,29.16,,701,1742
11/5/17 17:53,,CLR:00,10,73,76,3,29.16,,701,1742
11/5/17 18:53,,CLR:00,10,66,96,0,29.17,,701,1742
11/5/17 19:53,,SCT:04 45,9,65,100,0,29.18,,702,1741
11/5/17 20:53,,BKN:07 44 BKN:07 50,10,65,97,0,29.2,,702,1741
11/5/17 21:53,,SCT:04 55,7,63,100,0,29.2,,702,1741
11/5/17 22:53,,SCT:04 46,8,64,100,0,29.19,,702,1741
11/5/17 23:53,,CLR:00,4,61,100,0,29.18,,702,1741
11/5/17 23:59,,,,,,,,,702,1741
11/6/17 0:53,,BKN:07 50,9,62,100,0,29.18,,702,1741
11/6/17 1:53,,BKN:07 47 BKN:07 55,10,63,97,0,29.19,,702,1741
11/6/17 2:53,,SCT:04 38 BKN:07 75,6,62,100,3,29.21,,702,1741
11/6/17 3:39,,CLR:00,1.5,59,100,0,29.19,,702,1741
11/6/17 3:46,,CLR:00,0.5,59,100,0,29.19,,702,1741
11/6/17 3:51,,CLR:00,1,61,100,0,29.19,,702,1741
11/6/17 3:53,,CLR:00,1.25,60,100,0,29.19,,702,1741
11/6/17 4:02,,CLR:00,6,60,100,0,29.19,,702,1741
11/6/17 4:45,,CLR:00,1.75V,58,100,0,29.18,,702,1741
11/6/17 4:51,,CLR:00,0.75,57,100,0,29.18,,702,1741
11/6/17 4:53,,CLR:00,0.75,58,100,0,29.18,,702,1741
11/6/17 4:59,,CLR:00,2,58,100,0,29.18,,702,1741
11/6/17 5:07,,CLR:00,8,59,100,0,29.18,,702,1741
11/6/17 5:53,,CLR:00,8,61,100,0,29.19,,702,1741
11/6/17 6:53,,CLR:00,7,60,100,0,29.2,,702,1741
11/6/17 7:53,,CLR:00,7,61,100,0,29.2,,702,1741
11/6/17 8:53,,CLR:00,10,64,93,5,29.2,,702,1741
11/6/17 9:53,,CLR:00,10,68,84,8,29.2,,702,1741
11/6/17 10:53,,BKN:07 49,10,72,76,7,29.21,,702,1741
11/6/17 11:53,,CLR:00,10,76,72,7,29.19,,702,1741
11/6/17 12:53,,SCT:04 30 BKN:07 38,10,78,67,7,29.16,,702,1741
11/6/17 13:53,,BKN:07 34 BKN:07 43 BKN:07 60,10,79,65,9,29.14,,702,1741
11/6/17 14:53,,SCT:04 32 BKN:07 47 OVC:08 60,10,77,69,11,29.14,,702,1741
11/6/17 15:53,,FEW:02 40 SCT:04 49 BKN:07 65,10,76,74,11,29.15,,702,1741
11/6/17 16:53,,OVC:08 36,10,73,79,9,29.15,,702,1741
11/6/17 17:53,,OVC:08 41,10,72,82,0,29.16,,702,1741
11/6/17 18:53,,OVC:08 55,10,71,87,3,29.18,,702,1741
11/6/17 19:53,,OVC:08 50,10,70,90,0,29.17,,703,1741
11/6/17 20:53,,FEW:02 30 BKN:07 49,10,67,100,0,29.18,,703,1741
11/6/17 21:53,,FEW:02 47,10,66,100,0,29.19,,703,1741
11/6/17 22:53,,CLR:00,7,64,100,0,29.19,,703,1741
11/6/17 23:13,,FEW:02 10,1.75,63,100,0,29.19,,703,1741
11/6/17 23:16,,VV:09 10,0.75,63,100,0,29.19,,703,1741
11/6/17 23:24,,FEW:02 11 SCT:04 45,1,62,100,0,29.19,,703,1741
11/6/17 23:32,,SCT:04 9 BKN:07 45,0.75,63,100,0,29.19,,703,1741
11/6/17 23:48,,BKN:07 9 BKN:07 45,0.25,63,100,0,29.18,,703,1741
11/6/17 23:49,,BKN:07 9 BKN:07 45,0.25,63,100,0,29.18,,703,1741
11/6/17 23:59,,,,,,,,,703,1741
11/7/17 0:06,,BKN:07 9 BKN:07 48,0.75,63,100,0,29.18,,703,1741
11/7/17 0:11,,BKN:07 9 OVC:08 48,2,62,100,0,29.18,,703,1741
11/7/17 0:14,,SCT:04 9 OVC:08 48,1.75V,62,100,0,29.18,,703,1741
11/7/17 0:25,,FEW:02 9 OVC:08 49,0.75,61,100,0,29.18,,703,1741
11/7/17 0:36,,SCT:04 9 OVC:08 50,0.5,61,100,0,29.18,,703,1741
11/7/17 0:42,,BKN:07 8 OVC:08 50,0.25,62,100,0,29.18,,703,1741
11/7/17 0:51,,BKN:07 9 OVC:08 50,0.5,63,100,0,29.18,,703,1741
11/7/17 0:53,,VV:09 9,1,62,100,0,29.18,,703,1741
11/7/17 0:56,,BKN:07 9 OVC:08 50,3,62,100,0,29.18,,703,1741
11/7/17 1:49,,BKN:07 7 OVC:08 55,1.75,63,100,0,29.17,,703,1741
11/7/17 1:53,,BKN:07 7 OVC:08 55,1,62,100,0,29.17,,703,1741
11/7/17 2:05,,BKN:07 6 OVC:08 55,3,62,100,0,29.17,,703,1741
11/7/17 2:14,,SCT:04 6 OVC:08 55,5,62,100,0,29.17,,703,1741
11/7/17 2:25,,BKN:07 6 OVC:08 55,2.50V,62,100,0,29.16,,703,1741
11/7/17 2:32,,BKN:07 5 OVC:08 55,1.5,62,100,0,29.16,,703,1741
11/7/17 2:36,,BKN:07 5 OVC:08 55,3,62,100,0,29.16,,703,1741
11/7/17 2:53,,OVC:08 5,5,62,100,0,29.16,,703,1741
11/7/17 3:04,,OVC:08 4,3,61,100,0,29.16,,703,1741
11/7/17 3:51,,OVC:08 2,8,63,100,0,29.16,,703,1741
11/7/17 3:53,,OVC:08 2,8,63,100,0,29.17,,703,1741
11/7/17 4:06,,OVC:08 2,1.75,63,100,3,29.17,,703,1741
11/7/17 4:23,,VV:09 2,0.5,63,100,0,29.17,,703,1741
11/7/17 4:39,,VV:09 1,0.25,63,100,0,29.17,,703,1741
11/7/17 4:53,,VV:09 2,0.25,63,100,0,29.16,,703,1741
11/7/17 5:08,,VV:09 2,0.75,63,100,0,29.16,,703,1741
11/7/17 5:24,,VV:09 2,0.5,63,100,3,29.16,,703,1741
11/7/17 5:39,,VV:09 2,1.00V,63,100,0,29.16,,703,1741
11/7/17 5:46,,OVC:08 2,3,63,100,0,29.16,,703,1741
11/7/17 5:53,,OVC:08 2,5,63,100,0,29.16,,703,1741
11/7/17 6:04,,OVC:08 3,7,63,100,0,29.16,,703,1741
11/7/17 6:14,,OVC:08 5,7,63,100,3,29.16,,703,1741
11/7/17 6:41,,OVC:08 4,8,64,100,3,29.16,,703,1741
11/7/17 6:53,,BKN:07 4 OVC:08 65,8,64,100,3,29.16,,703,1741
11/7/17 7:04,,FEW:02 4 SCT:04 33 OVC:08 65,7,64,100,3,29.16,,703,1741
11/7/17 7:53,,FEW:02 37 SCT:04 49 OVC:08 60,7,65,100,5,29.17,,703,1741
11/7/17 8:53,,FEW:02 15 SCT:04 49 OVC:08 60,8,66,100,6,29.17,,703,1741
11/7/17 9:53,,FEW:02 34 SCT:04 45 BKN:07 75,10,69,90,5,29.17,,703,1741
11/7/17 10:53,,SCT:04 20,10,73,81,6,29.15,,703,1741
11/7/17 11:30,,BKN:07 22 BKN:07 29 BKN:07 75,10,75,79,7,29.14,,703,1741
11/7/17 11:53,,BKN:07 22 BKN:07 31 BKN:07 70,10,76,77,10,29.13,,703,1741
11/7/17 12:53,,FEW:02 30 SCT:04 37 BKN:07 55,10,77,71,10,29.11,,703,1741
11/7/17 13:53,,SCT:04 35 BKN:07 60 OVC:08 70,10,79,65,7,29.08,,703,1741
11/7/17 14:53,,BKN:07 33 BKN:07 47 BKN:07 85,10,78,69,8,29.06,,703,1741
11/7/17 15:53,,BKN:07 33 BKN:07 80,10,78,69,8,29.06,,703,1741
11/7/17 16:53,,BKN:07 31,10,77,74,6,29.08,,703,1741
11/7/17 17:53,,FEW:02 28 BKN:07 70,10,75,74,8,29.08,,703,1741
11/7/17 18:53,,FEW:02 60,10,73,81,3,29.09,,703,1741
11/7/17 19:53,,SCT:04 23,10,71,87,5,29.09,,703,1740
